Molecule ChEMBL ID,Molecule Name,Smiles
CHEMBL4229016,,O=C(NO)C1CN(C(=O)c2cccc(F)c2)CCN1S(=O)(=O)c1ccc(Br)cc1
CHEMBL1793986,,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC2CN(OC)c3ccc(Br)cc32)NC1=O
CHEMBL3431170,,N#Cc1cccc(Cc2cc(Nc3cc(C4CC4)[nH]n3)nc(N3CC[C@H]3C(N)=O)n2)c1
CHEMBL3431182,,COc1ccc(CNc2nsc3ccccc23)cc1OC
CHEMBL4748158,,CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc(Cl)cc2)NC(=O)N1
CHEMBL2178638,,CC(=O)c1cccc(CNC(=O)Nc2ccc(Cl)cc2)c1
CHEMBL2178623,,C/C(=N\OCCN)c1cccc(C(C)(C)NC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c1
CHEMBL2348811,,CC(Oc1ccccc1Cl)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1
CHEMBL55886,,O=P(O)(O)C(O)(Cc1ccncc1)P(=O)(O)O
CHEMBL3431300,,COc1ccc(C(=O)N2CCC(Nc3cccnc3)C2)c(OC)n1
CHEMBL228098,,CN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3Cl)o2)SC1=S
CHEMBL3431318,,O=C(c1cnn(-c2ccccc2)n1)N1CCCC(n2ccnc2)C1
CHEMBL3431327,,Cc1ccc(Nc2nc(C3CCCN3Cc3cc[nH]n3)cs2)nc1
CHEMBL3431329,,CC(c1ccccn1)N(C)Cc1nc2ccccc2n1C(C)C
CHEMBL3431376,,O=C(Nc1cccc(S(=O)(=O)Nc2ccc(Br)cc2)c1)c1ccc([N+](=O)[O-])s1
CHEMBL3431197,,NC(=O)c1cc(F)ccc1Nc1nc(N[C@H]2CC[C@H](O)CC2)ncc1Cl
CHEMBL1941011,,O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(F)cc1F
CHEMBL3431410,,N#Cc1cc(N2CCCC2=O)ccc1Sc1ccccc1CO
CHEMBL3431434,,CNc1cc(Cn2c(C(=O)c3cc(C)cc(Cl)c3)c(C(C)C)c(=O)[nH]c2=O)ccn1
CHEMBL375970,,CCCCCc1ccc(C(=O)N(CCN(CCCC)CCCC)Cc2ccc(N(C)c3ccncc3)cc2)cc1
CHEMBL555241,,Cc1cc2cc(NC(=O)c3nnc(-c4ccccc4N)o3)ccc2[nH]1
CHEMBL556466,,CC(C)(C)c1cc(NC(=O)c2nnc(-c3ccccc3N)o2)n[nH]1
CHEMBL1736559,,CCNc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12
CHEMBL3431213,,COc1ccc2ncc(=O)n(CCN3CCOC(CNCc4ccc(C(F)(F)F)cc4F)C3)c2n1
CHEMBL3431250,,CC(Cn1ccnc1)NC(=O)C=Cc1ccc(Cl)cc1
CHEMBL3298097,,CN(C(=O)c1cc(I)cc(I)c1O)c1ccc(Oc2ccccc2)cc1
CHEMBL220598,,CCN(CC)Cc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
CHEMBL3798503,,COc1ccc(C(=O)NO)cc1NC(=O)c1ccc(Cl)cc1
CHEMBL3797843,,O=C(NO)c1ccc(Cl)c(NC(=O)c2ccccc2)c1
CHEMBL1864348,,Oc1ccc(/C=N/Nc2cc(N3CCCC3)nc(N3CCCC3)n2)cc1
CHEMBL3430917,,CN(Cc1ccc(C(N)=O)cc1)C(c1ccc(F)cc1)c1cccnc1
CHEMBL3431351,,O=C(Nc1cccc(Cl)c1)N1CCCCC1c1cccnc1
CHEMBL3431374,,O=C(NC(c1ccc(Cl)cc1)c1cnccn1)C1CCN(C(=O)Nc2cccc(C(F)(F)F)c2)CC1
CHEMBL2171230,,Cc1c(C(=O)Nc2ccccc2)oc2cccc(OC3CCNCC3)c12
CHEMBL2171238,,Cc1c(C(=O)Oc2ccccc2)oc2cccc(OC3CCNCC3)c12
CHEMBL3493886,,Cc1cccnc1NC(=O)NCc1ccc(N2CCNC(=O)C2)cc1
CHEMBL1425966,,Cc1ccc[n+](-c2nc([O-])sc2C=NNc2ccc([N+](=O)[O-])cc2)c1
CHEMBL1276301,,Cc1ccc(SC/C=N/N=C2\NC(=O)C(C)S2)cc1
CHEMBL2178648,,C=C(C)c1cccc(C(C)(C)NC(=O)Nc2cccc(Cl)c2)c1
CHEMBL2178627,,C=C(C)c1cccc(C(C)(C)NC(=O)Nc2cnc3ccccc3c2)c1
CHEMBL2178643,,CC(=O)c1cccc(C(C)(C)OC(=O)Nc2ccc(Cl)cc2)c1
CHEMBL224974,,Cc1c(Sc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)[nH]c2nc(N)[nH]c(=O)c12
CHEMBL1324205,,CCCCCNC(=O)c1ccccc1SC
CHEMBL1604558,,CCOc1ccc(-c2nnc(-c3ccccc3F)o2)cc1
CHEMBL1885376,,CC1(C)C(=Cc2ccccc2)C(=O)c2ccccc21
CHEMBL250791,,CN(C)Cc1ccn2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nc2c1
CHEMBL250971,,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3c(F)cc(F)cc3F)nc2c1
CHEMBL489140,KAURENOIC ACID,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3
CHEMBL1708363,,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc([N+](=O)[O-])cc1
CHEMBL1420133,,Clc1ccc(OCCCc2nc(-c3ccncc3)no2)c(Cl)c1
CHEMBL1698802,,CC(N=C1C=C(O)c2cccnc2C1=O)C(O)c1ccccc1
CHEMBL1325071,,Fc1ccc(-n2nnc(-c3cccnc3Cl)n2)cc1
CHEMBL1347974,,Fc1ccc(COc2ccc(-c3nnco3)cc2)c(Cl)c1
CHEMBL1577311,,CCCn1nc2cc(C(=O)NCc3ccc(OC(F)(F)F)cc3)ccc2c1OCC
CHEMBL1721514,,Nc1ccc(C=C2C=Cc3ccccc32)cc1
CHEMBL3109002,,Cn1nc(N)c2ccc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cc21
CHEMBL3108916,,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c(N)c3C(N)=O)ccc2c1
CHEMBL3108987,,CC(C)Cn1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N
CHEMBL3108991,,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CC(F)(F)F)c1N
CHEMBL3456111,,Cn1nc2c(cc1=O)CN(c1nc3ccccc3s1)CC2
CHEMBL3457933,,CCCn1cc(NC(=O)c2ccc(NC(=O)NC3CC3)cc2)ccc1=O
CHEMBL3457949,,Cn1cc(NC(=O)N2CCN(Cc3cscn3)CC2)ccc1=O
CHEMBL3456278,,Cn1nc2c(cc1=O)CN(c1ncnc3sccc13)CC2
CHEMBL3457999,,CCCn1cc(NC(=O)c2ccc(S(C)(=O)=O)cc2)ccc1=O
CHEMBL259665,,CCOC(=O)c1ccc(C2=CN3CCC2CC3)cc1
CHEMBL1563383,,Cc1ccc(N/C=C/C(=O)c2cccs2)cc1
CHEMBL1531351,,Cc1ccc(Cl)c(N/C=C/C(=O)c2ccccc2)c1
CHEMBL1343697,,c1ccc2nc(-c3ccc(-n4ccnc4)cc3)ccc2c1
CHEMBL1530862,,CC(C)c1ccc(C(=O)Nc2ccc(CN3CCOCC3)cc2)cc1
CHEMBL1899739,,O=[N+]([O-])c1ccc(COc2ccc(CN3CCCCC3)cc2)cc1
CHEMBL120089,,c1ccc(-c2csc(-c3cccnc3)n2)cc1
CHEMBL3483559,,Cn1cc(-c2c(C#N)c(N)nc3c2CCc2[nH]ccc2-3)cc1C#N
CHEMBL3482390,,NC(=O)c1ccccc1-n1cc(-c2cccc(C(=O)O)c2)cn1
CHEMBL3450733,,CC(C)NC(=O)N1CCC(c2nnc3n2CCNC3)CC1
CHEMBL3444321,,CC(C)c1cc2c(O)nc(CSCC(=O)O)nc2s1
CHEMBL3444328,,COc1cccc(-c2nc(C)c(C(=O)NC(CO)CCSC)s2)c1
CHEMBL3504527,,FC1(F)CCN(Cc2cccnc2)CC12CCN(c1ccccc1)C2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL3484147,,CNC(=O)c1cn2cc(-c3ccccc3Cl)n(CC=C(C)C)c(=O)c2n1
CHEMBL3481026,,NCC1CCN(C2CCN(c3ccc(-c4ccco4)cc3)CC2)C1
CHEMBL3486156,,COCc1noc(-c2ccc(N3CCCCC3CO)nc2)n1
CHEMBL3444401,,CNc1nc2c(s1)C(c1c(F)cccc1Cl)CC(=O)N2
CHEMBL579105,,Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1
CHEMBL546162,,OC(CNC1CCCCC1)Cn1c2ccccc2c2ccccc21
CHEMBL580516,,COc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1CN1CCN(c2ccc(F)cc2)CC1.Cl
CHEMBL3450921,,O=C(c1c[nH]nn1)N1CCCC1C1CCCCC1
CHEMBL3461834,,Cc1ccc(NS(=O)(=O)c2cnn(-c3ccccc3)c2)c(C(=O)O)c1
CHEMBL3477402,,CNc1cc(-c2ccccc2CN)c2cc[nH]c2n1
CHEMBL4172606,,CCCC[C@H](NC(=O)C[C@H](CCCCN)NC(=O)[C@H](CCCC)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(N)=O
CHEMBL3431156,,CCn1nccc1CN(C)C(=O)C=Cc1ccc(Cl)cc1
CHEMBL3430969,,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1
CHEMBL3431038,,C=CCN(Cc1cccs1)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1
CHEMBL3431098,,Cc1nc(C(=O)Nc2ccc3c(c2)OCO3)nn1-c1ccc(Cl)cc1
CHEMBL534671,,Cl.N[C@@H](CCNC1CCN(c2cccc(C(F)(F)F)c2)CC1)Cc1ccc(F)c(F)c1
CHEMBL588379,,O=C(NC1CCC(N2CCC(c3ccccc3C(F)(F)F)CC2)CC1)c1cc2ccccc2[nH]1
CHEMBL546770,,CCOC(=O)c1ccc(Nc2cc(Nc3ccc(C(=O)OCC)cc3)nc(C)n2)cc1
CHEMBL530217,,Cl.N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCCC2
CHEMBL528186,,COc1cccc(NC(=O)c2ccc(NCCCN3CCC(C)CC3)c([N+](=O)[O-])c2)c1
CHEMBL535741,,C=CCc1cc(OC)ccc1OCCCOc1c(C)nc(N)nc1N.Cl
CHEMBL3497285,,Cn1nc2c(cc1=O)CN(Cc1nnc(C3CC3)o1)CC2
CHEMBL3465162,,Cc1ccsc1C(=O)Nc1cc(Br)c(=O)n(C)c1
CHEMBL3472907,,FC(F)(F)c1ccc(-c2cc(NC3CCNCC3)nc3[nH]ccc23)nc1
CHEMBL3473712,,CC(=O)Nc1ccc2nc(-c3nccn3C[C@@H]3CCCO3)ccc2c1
CHEMBL2431509,,CCOC(=O)C1=C(Nc2cc(Cl)cc(Cl)c2)SCC1=O
CHEMBL1717344,,CN(N=O)c1ccc(CC2CCc3ccccc32)cc1
CHEMBL3191512,,O=[N+]([O-])c1cccc(/C=C/c2ccccn2)c1
CHEMBL1358924,,CCOc1cc(CNC2CCCC2)cc(Cl)c1OCc1ccccc1.Cl
CHEMBL1717721,,N#Cc1ccc(CN2CCN(C(=O)c3cc(C4CC4)nn3-c3ccccc3)CC2)cc1
CHEMBL1446942,,Brc1ccc(CSc2nnc(-c3cccnc3)o2)cc1
CHEMBL1409219,,CCOC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)CNCCN(C)C.Cl
CHEMBL1575487,,COc1cc(CNC2CCCC2)cc(Cl)c1OCc1ccc(F)cc1.Cl
CHEMBL1416100,,c1ccc(-c2csc(-c3ccncc3)n2)cc1
CHEMBL1494564,,Br.CCCc1cc(-c2nc(-c3ccc(Cl)cc3)cs2)ccn1
CHEMBL1419839,,Clc1ccc2nc(N3CCCCC3)sc2c1
CHEMBL1466151,,O=C(Nc1ccc(Br)c(Cl)c1)c1ccco1
CHEMBL1606256,,Clc1cccc(OCc2nc(-c3ccncc3)no2)c1
CHEMBL1483431,,Brc1ccc(Oc2nnnn2-c2ccccc2)cc1
CHEMBL1522851,,CC(=O)NS(=O)(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1
CHEMBL1705423,,CN(C)CC(O)c1ccc(C=Cc2ccc(Cl)cc2)cc1
CHEMBL1348618,,Cc1ccc(N/C=C(/C(=O)c2ccco2)C(=O)C(F)(F)F)cc1Cl
CHEMBL1332390,,CC(=O)N1/C(=C/c2ccc(N(C)C)cc2)C(=O)c2ccccc21
CHEMBL1417740,,Clc1ccc(C#Cc2cccnc2)cc1
CHEMBL1896676,,Fc1cc(Cl)cc2ccc(-c3ccccc3)nc12
CHEMBL1535899,,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CN(C)C1CCOC1
CHEMBL1461991,,N=C(NOC(=O)c1cc(Br)ccc1Cl)c1ccccn1
CHEMBL3108838,,Cc1cc(NS(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
CHEMBL29773,,CCc1nc(N)nc(N)c1-c1cccc(OC)c1
CHEMBL4244085,,CCOC(=O)/C=C/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
CHEMBL79182,,Cc1c(COC(=O)c2ccccc2)cnc2nc(N)nc(N)c12
CHEMBL1726775,,Nc1cc2c(cc1Cl)-c1ccccc1C2
CHEMBL1428659,,Clc1ccc(-c2nnc(-c3ccccc3)o2)c(Cl)c1
CHEMBL1361236,,Clc1ccc(-c2nnc(-c3ccccc3)o2)cn1
CHEMBL1596719,,O=C(/C=C/Nc1ccccc1F)c1cccs1
CHEMBL1727324,,O=C(C=Cc1ccccc1)CC(c1ccccc1)N1CCOCC1
CHEMBL2180339,,C/C(COc1ccccc1)=N\N=C1\SCC(=O)N1c1ccccc1
CHEMBL2261433,,CC(=O)C1=C(C)N=C(SCCC(=O)O)NC1c1cccc(O)c1
CHEMBL2261432,,CC(=O)C1=C(C)N=C(SCCC(=O)O)NC1c1ccccc1
CHEMBL455456,,CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1
CHEMBL1548704,,CCN(CC)c1ccc(/C=C2\C(=O)N(c3nnc(C)c(O)n3)N=C2C)cc1
CHEMBL1491928,,COc1cc(/C=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)ccc1O
CHEMBL1392012,,COc1cc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)ccc1O
CHEMBL1550120,,Cc1csc(NC(=O)CSCC(=O)O)c1-c1nc2ccccc2s1
CHEMBL1550267,,COCCCn1c(=N)c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc21
CHEMBL2012953,,Cc1nc2c(F)cccc2n1-c1ccc(C(=O)NC2CC2)s1
CHEMBL2170939,,CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1cccc3ccccc13)S2
CHEMBL2170931,,O=C1Nc2cc(C(=O)NCCCN3CCCC3)ccc2S/C1=C\c1cccc(Cl)c1
CHEMBL2171113,,CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1ccccc1F)S2
CHEMBL2178651,,C=C(C)c1cccc(C(C)(C)NC(=O)Nc2ccc(Cl)c(Cl)c2)c1
CHEMBL2178619,,C/C(=N\O)c1cccc(C(C)(C)NC(=O)Nc2ccc3cccnc3c2)c1
CHEMBL2171651,,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1Cl
CHEMBL1650283,,Nc1nnc(-c2cc(=O)c3ccccc3o2)s1
CHEMBL2059175,,CN1CCC(Cn2c(N)nc3ccc(C(=O)c4ccccc4)cc32)CC1
CHEMBL2059361,,CN1CCN(CCn2c(N)nc3ccc(C(=O)c4ccccc4)cc32)CC1
CHEMBL3449844,,COCCN(C(=O)c1ccccn1)c1nc2c(s1)CCc1c-2cnn1C
CHEMBL3483616,,CCCc1ccc(OC23CCCN(CC2)C3)c(OC)c1
CHEMBL3498480,,CNCCc1nc2cc(F)ccc2[nH]1.Cl.Cl
CHEMBL3495152,,Fc1ccc(OCc2noc(CN3CCc4cncnc4C3)n2)cc1
CHEMBL3489731,,Cn1cc(NC(=O)N2CCC2c2ccccc2)ccc1=O
CHEMBL1519601,,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CSc3nnc(-c4ccccc4)n3C3CCCCC3)cc2)c1C
CHEMBL1373145,,CCOc1ccc2nc(NC(=O)CSc3nc(O)c(C#N)c(-c4ccccc4)n3)sc2c1
CHEMBL1422112,,CCOC(=O)c1c(N2C(=O)Nc3cc(Cl)c(Cl)cc3N2O)sc2c1CCCCC2
CHEMBL4470715,,CCCCCc1ccc(C(=O)N(Cc2ccc(NC(=O)c3cc4ccccc4s3)cc2)C2CCN(CCC(C)C)CC2)cc1
CHEMBL1098670,,C#CC[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccccn1)C(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O
CHEMBL2171461,,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCc1ccccn1
CHEMBL2171453,,COc1ccc(C2=NN(C(C)C)C(=O)C2(C)C)cc1OCc1ccccn1
CHEMBL2171661,,COc1ccc(C2=NNC(=O)C2(C)C)cc1OCc1ccccc1
CHEMBL1785017,,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1C
CHEMBL1579180,,COc1ccc(NS(=O)(=O)c2ccc(Cl)s2)cn1
CHEMBL1354016,,CC(=O)Nc1ccc2nc3ccccc3nc2c1
CHEMBL460050,,[O-][n+]1onc2ccc(/C=N/NC(=S)Nc3ccccc3)cc21
CHEMBL1793822,,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC(=O)[C@H](CCCCCC(=O)C(C)O)NC(=O)[C@H]2CCCCN2CC1=O
CHEMBL1765146,,CCCCCCCCCNCC(P(=O)(O)O)P(=O)(O)O
CHEMBL1585268,,CC(=O)N1CCN(C2=Nc3cccc4cccc2c34)CC1
CHEMBL1415985,,O=C(CN1C(=O)NC2(CCCCC2)C1=O)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1
CHEMBL1494927,,Cc1c(O)ccc2cc(S(=O)(=O)c3ccccc3)c(=O)oc12
CHEMBL89973,,C/C(=N\N=C(\N)S)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL1578982,,Cc1ccc(S(=O)(=O)N[C@H](C(=O)Oc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c2ccccc2)cc1
CHEMBL456295,OXOPURPUREINE,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(OC)c3ccnc(c13)C2=O
CHEMBL500504,,Cc1cc(Nc2ccc([N+](=O)[O-])cc2)n2ncnc2n1
CHEMBL497560,,C[C@@H](N)c1cccc(N2CCOCC2)c1
CHEMBL608849,,CCN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1
CHEMBL485506,,O=C(CCCCCCC(=O)NN/C=C/c1cc(O)ccc1O)NO
CHEMBL568172,,N#Cc1nc(Nc2cc(Cl)cc(Cl)c2)nc(NC2CCCC2)n1
CHEMBL65568,,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NCc5ccccc5C)ncnc43)OC(CO)[C@@H]2O)c1
CHEMBL491452,,O=C(CCCCCC(=O)NN/C=C/c1ccccc1Cl)NO
CHEMBL489011,,COc1cc(/C=C/NNC(=O)CCCCC(=O)NO)c(Br)cc1O
CHEMBL291088,,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cc(O)cc4ccccc34)ncnc21)c1cc(Cl)cc(Cl)c1
CHEMBL63569,,COc1cccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cc(OC)cc5ccccc45)ncnc32)c1
CHEMBL312688,,Nc1nc(N)c2nc(-c3ccc(Cl)c(Cl)c3)[nH]c2n1
CHEMBL1710337,,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1Cl
CHEMBL1701237,,Cc1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1
CHEMBL435110,,CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)o2)CC1
CHEMBL2171226,,Cc1c(/C=C\c2ccccc2)oc2cccc(OC3CCNCC3)c12
CHEMBL2169897,,CN(C)c1ccccc1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1ccccc1F)S2
CHEMBL2170926,,CCN(CC)CCNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1ccc(OC)c(OC)c1)S2
CHEMBL108101,,C/C(=N/N=C(/N)S)c1cccc(/C(C)=N/N=C(/N)S)c1
CHEMBL1391213,,Nc1cccc(C(=O)OCC(=O)Nc2cccc3c2C(=O)c2ccccc2C3=O)c1
CHEMBL1460312,,CCCCn1c(=O)[nH]c2nc3cc(NC(C)=O)ccc3nc2c1=O
CHEMBL1446983,,O=C1C=C(O)c2cccc3cccc1c23
CHEMBL1442453,,COc1ccc(Nc2nnc(SCc3cc(=O)n4ccsc4n3)s2)cc1
CHEMBL1308993,,COCCOC(=O)c1sc(=S)n(CCOC)c1N
CHEMBL1560136,,COc1ccc2nc(N3CCCCC3)c(C#N)cc2c1
CHEMBL1689606,,CC(C)CCNC(=O)[C@H](CC(C)C)NC=C1C(=O)Nc2c(Cl)cccc21
CHEMBL1689604,,CC(C)CCNC(=O)[C@H](CC(C)C)NC=C1C(=O)Nc2ccc(Cl)cc21
CHEMBL428260,,Oc1cc(CC2CCCCC2)ccc1Oc1ccc(Cl)cc1Cl
CHEMBL1374066,,Nc1ccc2nonc2c1[N+](=O)[O-]
CHEMBL1549677,,CC1CN(C2=Nc3cccc4cccc2c34)CC(C)O1
CHEMBL1378107,,C=CCNC(=O)/C(C#N)=C/c1ccccc1[N+](=O)[O-]
CHEMBL3190665,,COc1ccc(/C=N/c2c(-c3ccco3)nc3ccccn23)cc1OC
CHEMBL318601,,Nc1nc(N)c2[nH]c(-c3c(Cl)cccc3Cl)nc2n1
CHEMBL1457313,,CS(=O)(=O)N1CCC(C(=O)c2cccc(Cl)c2)CC1
CHEMBL1987516,,O=C(N/N=C/c1cc(Br)ccc1O)C(c1ccncc1)N1CCOCC1
CHEMBL1530025,,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2cccc(F)c2)cc1
CHEMBL1546837,,NC(=O)c1ccc(Oc2ccc3ccc(=O)oc3c2)c([N+](=O)[O-])c1
CHEMBL94235,,N/C(S)=N/N=C/c1cccn1S(=O)(=O)c1ccccc1
CHEMBL1941005,,O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1cccc([N+](=O)[O-])c1
CHEMBL1941006,,O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(O)c(O)c1
CHEMBL1956265,,CCc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1
CHEMBL1784593,,Cc1cc(NC2CCc3ccccc3C2)n2ncnc2n1
CHEMBL1784710,,CCCCCCCNc1cc(C)nc2ncnn12
CHEMBL1784566,,Cc1cc(Nc2ccc(SC(F)(F)F)cc2)n2ncnc2n1
CHEMBL1784557,,CCCCCc1ccc(Nc2cc(C)nc3ncnn23)cc1
CHEMBL3769459,,CC(C)(C)n1nc(-c2cnc3cc(F)ccc3c2)c(C(N)=O)c1N
CHEMBL3360622,,COc1cccc(NC(=O)Cn2ncc3c(=O)oc4ccccc4c32)c1
CHEMBL3908956,,CC(C)n1nc(-c2ccc3nc(OC4CCC4)ccc3c2)c(C(N)=O)c1N
CHEMBL1392034,,CC(=O)OCC1(C)CN(c2ccccc2)NC1=O
CHEMBL1335844,,O=S(=O)(Nc1cc(Sc2nc[nH]n2)c(O)c2ccccc12)c1ccccc1
CHEMBL3192006,,COC(=O)c1ccccc1/N=C/C1=C(O)c2c(C)nn(-c3ccccn3)c2CC1
CHEMBL1514534,,COc1cc(/C=C/C(=O)c2ccc([N+](=O)[O-])o2)ccc1O
CHEMBL3192682,,CCN(CC)CCNC(=O)CCCCn1c(=S)[nH]c2c([nH]c3ccc(OC)cc32)c1=O
CHEMBL1556351,,[O-]/[N+](=C/c1cccnc1)c1ccc(Br)cc1
CHEMBL1380659,,COc1ccc(NC(=O)CS(=O)(=O)c2cn(CC(=O)N3CCOCC3)c3ccccc23)c(OC)c1
CHEMBL3198697,,Cc1nnc(N/N=C/c2ccc(-c3ccccc3F)o2)n1N.Cl
CHEMBL1475724,,O=C(Nc1nnc(C2CC2)s1)c1ccc(Cl)nc1
CHEMBL3690116,,CCCNC(=O)c1ccc(N2CCSc3ncccc32)s1
CHEMBL1710477,,N#Cc1ccc(NC(=O)Cn2sc3ccccc3c2=O)cc1
CHEMBL1702372,,CC(C)(C)c1ccc(C(=O)Nc2cc(Cl)c(Br)cc2C(=O)O)cc1
CHEMBL1722247,,CC(C)(C)c1ccc(C(=O)Nc2cc(Cl)ccc2-c2nnn[nH]2)cc1
CHEMBL2263378,P-ISOPROPYL-N6-BENZYLADENOSINE,CC(C)c1ccc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1
CHEMBL1380585,,c1ccc(CSc2ncnc3ccccc23)cc1
CHEMBL1553517,,O=C1c2ccccc2CCc2ccc(Br)cc21
CHEMBL1868380,,O=C(NCc1ccncc1)c1ccc(-c2ccc(F)c(F)c2)c2ccoc12
CHEMBL1307618,,c1csc(-c2nc(-c3ccncc3)no2)c1
CHEMBL1380884,,c1ccc(-c2csc(N3CCN(c4ccccn4)CC3)n2)cc1
CHEMBL1504089,,COc1cccc(-c2noc(-c3cccs3)n2)c1
CHEMBL3443502,,COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1OC
CHEMBL1522891,,Fc1ccc(CSc2nnc(-c3ccco3)o2)cc1
CHEMBL1400357,,Brc1ccc(-c2nc(-c3ccncc3)no2)o1
CHEMBL3470157,,O=C(CC1CN(Cc2ccccc2)CCO1)Nc1ccccc1F
CHEMBL3444457,,CC(=O)N1CCN(c2ccc3ccc(C(=O)NC4CCCC4)cn23)CC1
CHEMBL3469672,,Cc1cc(C)n(C2CN(CC(=O)N(C)Cc3ccc(C)o3)C2)n1
CHEMBL2012823,,CC(C)NC(=O)c1ccc(-n2cnc3ccccc32)s1
CHEMBL2158234,,O=C(N/N=C/c1ccc2c(c1)OCO2)c1nc(-c2ccc(Br)cc2)no1
CHEMBL1463161,,Cc1cc(N=NC(=O)c2ccccc2O)c2ccccc2c1O
CHEMBL1998566,,Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1
